report_date,report_source,report_period,ext_massacres_cum,killed,killed_cum,ext_killed,ext_killed_cum,ext_killed_children_cum,ext_killed_women_cum,injured_cum,ext_injured,ext_injured_cum,ext_civdef_killed_cum,med_killed_cum,ext_med_killed_cum,press_killed_cum,ext_press_killed_cum,killed_children_cum,killed_women_cum,injured,massacres_cum,civdef_killed_cum,killed_truce_new,killed_committee,killed_recovered,killed_succumbed,aid_seeker_killed_cum,aid_seeker_injured_cum,child_famine_cum,famine_cum
2025-09-09,mohtel,24,12000,83.0,64605.0,83,64605,20000,12500,163319.0,223,163319,139,,1670,,248,,,223.0,,,83.0,,,,2444.0,17831.0,140.0,399.0
2025-09-10,mohtel,24,12000,51.0,64656.0,51,64656,20000,12500,163503.0,184,163503,139,,1670,,248,,,184.0,,,49.0,,2.0,,2456.0,17861.0,141.0,404.0
2025-09-11,mohtel,24,12000,62.0,64718.0,62,64718,20000,12500,163859.0,356,163859,139,,1670,,248,,,356.0,,,62.0,,,,2465.0,17948.0,142.0,411.0
2025-09-12,mohtel,24,12000,38.0,64756.0,38,64756,20000,12500,164059.0,200,164059,139,,1670,,248,,,200.0,,,36.0,,2.0,,2479.0,18091.0,143.0,413.0
2025-09-13,mohtel,24,12000,47.0,64803.0,47,64803,20000,12500,164264.0,205,164264,139,,1670,,248,,,205.0,,,47.0,,,,2484.0,18117.0,145.0,420.0
2025-09-14,mohtel,24,12000,68.0,64871.0,68,64871,20000,12500,164610.0,346,164610,139,,1670,,248,,,346.0,,,68.0,,,,2494.0,18135.0,145.0,422.0
2025-09-15,mohtel,24,12000,34.0,64905.0,34,64905,20000,12500,164926.0,316,164926,139,,1670,251.0,251,,,316.0,,,33.0,,1.0,,2497.0,18182.0,145.0,425.0
2025-09-16,mohtel,24,12000,59.0,64964.0,59,64964,20000,12500,165312.0,386,165312,139,,1670,,251,,,386.0,,,59.0,,,,2497.0,18294.0,146.0,428.0
2025-09-17,mohtel,24,12000,98.0,65062.0,98,65062,20000,12500,165697.0,385,165697,139,,1670,,251,,,385.0,,,98.0,,,,2504.0,18381.0,146.0,432.0
2025-09-18,mohtel,24,12000,79.0,65141.0,79,65141,20000,12500,165925.0,228,165925,139,,1670,,251,,,228.0,,,79.0,,,,2513.0,18414.0,147.0,436.0
2025-09-19,mohtel,24,12000,33.0,65174.0,33,65174,20000,12500,166071.0,146,166071,139,,1670,,251,,,146.0,,,32.0,,1.0,,2514.0,18431.0,147.0,440.0
2025-09-20,mohtel,24,12000,34.0,65208.0,34,65208,20000,12500,166271.0,200,166271,139,,1670,,251,,,200.0,,,31.0,,3.0,,2518.0,18449.0,147.0,442.0
2025-09-21,mohtel,24,12000,75.0,65283.0,75,65283,20000,12500,166575.0,304,166575,139,,1670,,251,,,304.0,,,71.0,,4.0,,2523.0,18473.0,147.0,442.0
2025-09-22,mohtel,24,12000,61.0,65344.0,61,65344,20000,12500,166795.0,220,166795,139,,1670,,251,,,220.0,,,61.0,,,,2523.0,18496.0,147.0,442.0
2025-09-23,mohtel,24,12000,38.0,65382.0,38,65382,20000,12500,166985.0,190,166985,139,,1670,,251,,,190.0,,,38.0,,,,2526.0,18511.0,147.0,442.0
2025-09-24,mohtel,24,12000,37.0,65419.0,37,65419,20000,12500,167160.0,175,167160,139,,1670,,251,,,175.0,,,33.0,,4.0,,2531.0,18531.0,147.0,442.0
2025-09-25,mohtel,24,12000,83.0,65502.0,83,65502,20000,12500,167376.0,216,167376,139,,1670,,251,,,216.0,,,83.0,,,,2538.0,18581.0,147.0,442.0
2025-09-26,mohtel,24,12000,47.0,65549.0,47,65549,20000,12500,167518.0,142,167518,139,,1670,,251,,,142.0,,,47.0,,,,2543.0,18614.0,147.0,442.0
2025-09-27,mohtel,24,12000,377.0,65926.0,377,65926,20000,12500,167783.0,265,167783,139,,1670,252.0,252,,,265.0,,,74.0,300.0,3.0,,2560.0,18703.0,147.0,442.0
2025-09-28,mohtel,24,12000,79.0,66005.0,79,66005,20000,12500,168162.0,379,168162,139,,1670,,252,,,379.0,,,77.0,,2.0,,2566.0,18769.0,147.0,442.0
2025-09-29,mohtel,24,12000,50.0,66055.0,50,66055,20000,12500,168346.0,184,168346,139,,1670,,252,,,184.0,,,50.0,,,,2571.0,18817.0,147.0,442.0
2025-09-30,mohtel,24,12000,42.0,66097.0,42,66097,20000,12500,168536.0,190,168536,139,,1670,,252,,,190.0,,,42.0,,,,2576.0,18873.0,150.0,453.0
2025-10-01,mohtel,24,12000,51.0,66148.0,51,66148,20000,12500,168716.0,180,168716,139,,1670,254.0,254,,,180.0,,,51.0,,,,2580.0,18930.0,150.0,453.0
2025-10-02,mohtel,24,12000,77.0,66225.0,77,66225,20000,12500,168938.0,222,168938,139,,1670,,254,,,222.0,,,77.0,,,,2582.0,18974.0,150.0,453.0
2025-10-03,mohtel,24,12000,63.0,66288.0,63,66288,20000,12500,169165.0,227,169165,139,,1670,,254,,,227.0,,,63.0,,,,2597.0,19054.0,150.0,453.0
2025-10-04,mohtel,24,12000,786.0,67074.0,786,67074,20000,12500,169430.0,265,169430,139,,1670,,254,,,265.0,,,66.0,720.0,,,2603.0,19094.0,150.0,453.0
2025-10-05,mohtel,24,12000,65.0,67139.0,65,67139,20000,12500,169583.0,153,169583,140,1670.0,1670,254.0,254,20000.0,12500.0,153.0,,140.0,63.0,,2.0,,2605.0,19124.0,154.0,460.0
2025-10-06,mohtel,24,12000,21.0,67160.0,21,67160,20000,12500,169679.0,96,169679,140,,1670,,254,,,96.0,,,19.0,,2.0,,2610.0,19143.0,154.0,460.0
2025-10-07,mohtel,24,12000,13.0,67173.0,13,67173,20179,12500,169780.0,101,169780,140,1701.0,1701,,254,20179.0,12500.0,101.0,,,13.0,,,,2613.0,19153.0,157.0,461.0
2025-10-08,mohtel,24,12000,10.0,67183.0,10,67183,20179,12500,169841.0,61,169841,140,,1701,,254,,,61.0,,,8.0,,2.0,,2613.0,19164.0,157.0,461.0
2025-10-09,mohtel,24,12000,11.0,67194.0,11,67194,20179,12500,169890.0,49,169890,140,,1701,,254,,,49.0,,,10.0,,1.0,,2615.0,19177.0,157.0,461.0
2025-10-10,mohtel,24,12000,17.0,67211.0,17,67211,20179,12500,169961.0,71,169961,140,,1701,,254,,,71.0,,,17.0,,,,2615.0,19182.0,157.0,461.0
2025-10-11,mohtel,24,12000,471.0,67682.0,471,67682,20179,12500,170033.0,72,170033,140,,1701,,254,,,72.0,,,35.0,320.0,116.0,,2615.0,19182.0,157.0,463.0
2025-10-12,mohtel,24,12000,124.0,67806.0,124,67806,20179,12500,170066.0,33,170066,140,,1701,,254,,,33.0,,,7.0,,117.0,,2615.0,19182.0,157.0,463.0
2025-10-13,mohtel,24,12000,63.0,67869.0,63,67869,20179,12500,170105.0,39,170105,140,,1701,255.0,255,,,39.0,,,3.0,,60.0,,2615.0,19182.0,157.0,463.0
2025-10-14,mohtel,24,12000,44.0,67913.0,44,67913,20179,12500,170134.0,29,170134,140,,1701,,255,,,29.0,,,6.0,,38.0,,2615.0,19182.0,157.0,463.0
2025-10-15,mohtel,24,12000,25.0,67938.0,25,67938,20179,12500,170169.0,35,170169,140,,1701,,255,,,35.0,,,8.0,,16.0,1.0,2615.0,19182.0,157.0,463.0
2025-10-16,mohtel,24,12000,29.0,67967.0,29,67967,20179,12500,170179.0,10,170179,140,,1701,,255,,,10.0,,,4.0,,22.0,3.0,2615.0,19182.0,157.0,463.0
2025-10-17,mohtel,0,12000,0.0,67967.0,0,67967,20179,12500,170179.0,0,170179,140,,1701,,255,,,0.0,,,,,,,2615.0,19182.0,157.0,463.0
2025-10-18,mohtel,48,12000,149.0,68116.0,149,68116,20179,12500,170200.0,21,170200,140,,1701,,255,,,21.0,,,4.0,120.0,23.0,2.0,2615.0,19182.0,157.0,463.0
2025-10-19,mohtel,24,12000,43.0,68159.0,43,68159,20179,12500,170203.0,3,170203,140,,1701,,255,,,3.0,,,8.0,,35.0,,2615.0,19182.0,157.0,463.0
2025-10-20,mohtel,24,12000,57.0,68216.0,57,68216,20179,12500,170361.0,158,170361,140,,1701,,255,,,158.0,,,45.0,,12.0,,2615.0,19182.0,157.0,463.0
2025-10-21,mohtel,24,12000,13.0,68229.0,13,68229,20179,12500,170369.0,8,170369,140,,1701,,255,,,8.0,,,7.0,,6.0,,2615.0,19182.0,157.0,463.0
2025-10-22,mohtel,24,12000,5.0,68234.0,5,68234,20179,12500,170373.0,4,170373,140,,1701,,255,,,4.0,,,1.0,,4.0,,2615.0,19182.0,157.0,463.0
2025-10-23,mohtel,24,12000,46.0,68280.0,46,68280,20179,12500,170375.0,2,170375,140,,1701,,255,,,2.0,,,1.0,32.0,13.0,,2615.0,19182.0,157.0,463.0
2025-10-24,mohtel,0,12000,0.0,68280.0,0,68280,20179,12500,170375.0,0,170375,140,,1701,,255,,,0.0,,,,,,,2615.0,19182.0,157.0,463.0
2025-10-25,mohtel,48,12000,239.0,68519.0,239,68519,20179,12500,170382.0,7,170382,140,,1701,,255,,,7.0,,,4.0,220.0,15.0,,2615.0,19182.0,157.0,463.0
2025-10-26,mohtel,0,12000,0.0,68519.0,0,68519,20179,12500,170382.0,0,170382,140,,1701,,255,,,0.0,,,,,,,2615.0,19182.0,157.0,463.0
2025-10-27,mohtel,48,12000,8.0,68527.0,8,68527,20179,12500,170395.0,13,170395,140,,1701,,255,,,13.0,,,8.0,,,,2615.0,19182.0,157.0,463.0
2025-10-28,mohtel,24,12000,4.0,68531.0,4,68531,20179,12500,170402.0,7,170402,140,,1701,,255,,,7.0,,,1.0,,2.0,1.0,2615.0,19182.0,157.0,463.0
2025-10-29,mohtel,24,12000,104.0,68635.0,104,68635,20179,12500,170655.0,253,170655,140,,1701,256.0,256,,,253.0,,,96.0,,8.0,,2615.0,19182.0,157.0,463.0
2025-10-30,mohtel,0,12000,8.0,68643.0,8,68643,20179,12500,170655.0,0,170655,140,,1701,,256,,,0.0,,,,,8.0,,2615.0,19182.0,157.0,463.0
2025-10-31,mohtel,0,12000,0.0,68643.0,0,68643,20179,12500,170655.0,0,170655,140,,1701,,256,,,0.0,,,,,,,2615.0,19182.0,157.0,463.0
2025-11-01,mohtel,48,12000,215.0,68858.0,215,68858,20179,12500,170664.0,9,170664,140,,1701,,256,,,9.0,,,5.0,193.0,17.0,,2615.0,19182.0,157.0,463.0
2025-11-02,mohtel,24,12000,7.0,68865.0,7,68865,20179,12500,170670.0,6,170670,140,,1701,,256,,,6.0,,,3.0,,3.0,1.0,2615.0,19182.0,157.0,463.0
2025-11-03,mohtel,24,12000,10.0,68875.0,10,68875,20179,12500,170670.0,0,170670,140,,1701,,256,,,0.0,,,2.0,,8.0,,2615.0,19182.0,157.0,463.0
2025-11-04,mohtel,24,12000,4.0,68879.0,4,68879,20179,12500,170671.0,1,170671,140,,1701,,256,,,1.0,,,3.0,,1.0,,2615.0,19182.0,157.0,463.0
2025-11-05,mohtel,24,12000,3.0,68882.0,3,68882,20179,12500,170673.0,2,170673,140,,1701,,256,,,2.0,,,1.0,,2.0,,2615.0,19182.0,157.0,463.0
2025-11-06,mohtel,0,12000,0.0,68882.0,0,68882,20179,12500,170673.0,0,170673,140,,1701,,256,,,0.0,,,,,,,2615.0,19182.0,157.0,463.0
2025-11-07,mohtel,0,12000,0.0,68882.0,0,68882,20179,12500,170673.0,0,170673,140,,1701,,256,,,0.0,,,,,,,2615.0,19182.0,157.0,463.0
2025-11-08,mohtel,72,12000,287.0,69169.0,287,69169,20179,12500,170685.0,12,170685,140,,1701,,256,,,12.0,,,1.0,284.0,2.0,,2615.0,19182.0,157.0,463.0
2025-11-09,mohtel,24,12000,7.0,69176.0,7,69176,20179,12500,170690.0,5,170690,140,,1701,,256,,,5.0,,,1.0,,6.0,,2615.0,19182.0,157.0,463.0
2025-11-10,mohtel,24,12000,3.0,69179.0,3,69179,20179,12500,170693.0,3,170693,140,,1701,,256,,,3.0,,,1.0,,1.0,1.0,2615.0,19182.0,157.0,463.0
2025-11-11,mohtel,24,12000,3.0,69182.0,3,69182,20179,12500,170694.0,1,170694,140,,1701,,256,,,1.0,,,3.0,,,,2615.0,19182.0,157.0,463.0
2025-11-12,mohtel,24,12000,3.0,69185.0,3,69185,20179,12500,170698.0,4,170698,140,,1701,,256,,,4.0,,,3.0,,,,2615.0,19182.0,157.0,463.0
2025-11-13,mohtel,24,12000,2.0,69187.0,2,69187,20179,12500,170703.0,5,170703,140,,1701,,256,,,5.0,,,1.0,,1.0,,2615.0,19182.0,157.0,463.0
2025-11-14,mohtel,0,12000,0.0,69187.0,0,69187,20179,12500,170703.0,0,170703,140,,1701,,256,,,0.0,,,,,,,2615.0,19182.0,157.0,463.0
2025-11-15,mohtel,0,12000,0.0,69187.0,0,69187,20179,12500,170703.0,0,170703,140,,1701,,256,,,0.0,,,,,,,2615.0,19182.0,157.0,463.0
2025-11-16,mohtel,72,12000,296.0,69483.0,296,69483,20179,12500,170706.0,3,170706,140,,1701,,256,,,3.0,,,2.0,279.0,15.0,,2615.0,19182.0,157.0,463.0
2025-11-17,mohtel,24,12000,23.0,69506.0,23,69506,20179,12500,170712.0,6,170712,140,,1701,,256,,,6.0,,,,,23.0,,2615.0,19182.0,157.0,463.0
2025-11-18,mohtel,0,12000,0.0,69506.0,0,69506,20179,12500,170712.0,0,170712,140,,1701,,256,,,0.0,,,,,0.0,,2615.0,19182.0,157.0,463.0
2025-11-19,mohtel,48,12000,7.0,69513.0,7,69513,20179,12500,170745.0,33,170745,140,,1701,,256,,,33.0,,,5.0,,2.0,,2615.0,19182.0,157.0,463.0
2025-11-20,mohtel,24,12000,33.0,69546.0,33,69546,20179,12500,170833.0,88,170833,140,,1701,,256,,,88.0,,,32.0,,1.0,,2615.0,19182.0,157.0,463.0
2025-11-21,mohtel,0,12000,0.0,69546.0,0,69546,20179,12500,170833.0,0,170833,140,,1701,,256,,,0.0,,,,,,,2615.0,19182.0,157.0,463.0
2025-11-22,mohtel,48,12000,187.0,69733.0,187,69733,20179,12500,170863.0,30,170863,140,,1701,,256,,,30.0,,,7.0,180.0,,,2615.0,19182.0,157.0,463.0
2025-11-23,mohtel,24,12000,23.0,69756.0,23,69756,20179,12500,170946.0,83,170946,140,,1701,,256,,,83.0,,,21.0,,2.0,,2615.0,19182.0,157.0,463.0
2025-11-24,mohtel,24,12000,2.0,69758.0,2,69758,20179,12500,170949.0,3,170949,140,,1701,,256,,,3.0,,,,,2.0,,2615.0,19182.0,157.0,463.0
2025-11-25,mohtel,24,12000,17.0,69775.0,17,69775,20179,12500,170965.0,16,170965,140,,1701,,256,,,16.0,,,3.0,,14.0,,2615.0,19182.0,157.0,463.0
2025-11-26,mohtel,24,12000,10.0,69785.0,10,69785,20179,12500,170965.0,0,170965,140,,1701,,256,,,0.0,,,2.0,,8.0,,2615.0,19182.0,157.0,463.0
2025-11-27,mohtel,24,12000,14.0,69799.0,14,69799,20179,12500,170972.0,7,170972,140,,1701,,256,,,7.0,,,,,14.0,,2615.0,19182.0,157.0,463.0
2025-11-28,mohtel,0,12000,0.0,69799.0,0,69799,20179,12500,170972.0,0,170972,140,,1701,,256,,,0.0,,,,,,,2615.0,19182.0,157.0,463.0
2025-11-29,mohtel,48,12000,301.0,70100.0,301,70100,20179,12500,170983.0,11,170983,140,,1701,,256,,,11.0,,,1.0,299.0,1.0,,2615.0,19182.0,157.0,463.0
2025-11-30,mohtel,24,12000,3.0,70103.0,3,70103,20179,12500,170985.0,2,170985,140,,1701,,256,,,2.0,,,2.0,,1.0,,2615.0,19182.0,157.0,463.0
2025-12-01,mohtel,24,12000,9.0,70112.0,9,70112,20179,12500,170986.0,1,170986,140,,1701,,256,,,1.0,,,,,9.0,,2615.0,19182.0,157.0,463.0
2025-12-02,mohtel,0,12000,0.0,70112.0,0,70112,20179,12500,170986.0,0,170986,140,,1701,256.0,256,,,0.0,,,,,0.0,,2615.0,19182.0,157.0,463.0
2025-12-03,mohtel,48,12000,5.0,70117.0,5,70117,20179,12500,170999.0,13,170999,140,,1701,,257,,,13.0,,,4.0,,1.0,,2615.0,19182.0,157.0,463.0
2025-12-04,mohtel,24,12000,8.0,70125.0,8,70125,20179,12500,171015.0,16,171015,140,,1701,,257,,,16.0,,,6.0,,2.0,,2615.0,19182.0,157.0,463.0
2025-12-05,mohtel,0,12000,0.0,70125.0,0,70125,20179,12500,171015.0,0,171015,140,,1701,,257,,,0.0,,,,,,,2615.0,19182.0,157.0,463.0
2025-12-06,mohtel,48,12000,229.0,70354.0,229,70354,20179,12500,171030.0,15,171030,140,,1701,,257,,,15.0,,,1.0,223.0,5.0,,2615.0,19182.0,157.0,463.0
2025-12-07,mohtel,24,12000,6.0,70360.0,6,70360,20179,12500,171047.0,17,171047,140,,1701,,257,,,17.0,,,6.0,,,,2615.0,19182.0,157.0,463.0
2025-12-08,mohtel,24,12000,5.0,70365.0,5,70365,20179,12500,171058.0,11,171058,140,,1701,,257,,,11.0,,,3.0,,2.0,,2615.0,19182.0,157.0,463.0
2025-12-09,mohtel,24,12000,1.0,70366.0,1,70366,20179,12500,171064.0,6,171064,140,,1701,,257,,,6.0,,,1.0,,,,2615.0,19182.0,157.0,463.0
2025-12-10,mohtel,24,12000,3.0,70369.0,3,70369,20179,12500,171069.0,5,171069,140,,1701,,257,,,5.0,,,2.0,,1.0,,2615.0,19182.0,157.0,463.0
2025-12-11,mohtel,24,12000,4.0,70373.0,4,70373,20179,12500,171079.0,10,171079,140,,1701,,257,,,10.0,,,4.0,,,,2615.0,19182.0,157.0,463.0
2025-12-12,mohtel,0,12000,0.0,70373.0,0,70373,20179,12500,171079.0,0,171079,140,,1701,,257,,,0.0,,,,,,,2615.0,19182.0,157.0,463.0
2025-12-13,mohtel,48,12000,281.0,70654.0,281,70654,20179,12500,171095.0,16,171095,140,,1701,,257,,,16.0,,,2.0,278.0,1.0,,2615.0,19182.0,157.0,463.0
2025-12-14,mohtel,24,12000,9.0,70663.0,9,70663,20179,12500,171140.0,45,171140,140,,1701,,257,,,45.0,,,5.0,,4.0,,2615.0,19182.0,157.0,463.0
2025-12-15,mohtel,24,12000,2.0,70665.0,2,70665,20179,12500,171146.0,6,171146,140,,1701,,257,,,6.0,,,2.0,,,,2615.0,19182.0,157.0,463.0
2025-12-16,mohtel,24,12000,2.0,70667.0,2,70667,20179,12500,171152.0,6,171152,140,,1701,,257,,,6.0,,,2.0,,,,2615.0,19182.0,157.0,463.0
2025-12-17,mohtel,24,12000,1.0,70668.0,1,70668,20179,12500,171153.0,1,171153,140,,1701,,257,,,1.0,,,1.0,,,,2615.0,19182.0,157.0,463.0
2025-12-18,mohtel,24,12000,1.0,70669.0,1,70669,20179,12500,171154.0,1,171154,140,,1701,,257,,,1.0,,,1.0,,,,2615.0,19182.0,157.0,463.0
2025-12-19,mohtel,0,12000,0.0,70669.0,0,70669,20179,12500,171165.0,11,171165,140,,1701,,257,,,11.0,,,,,,,2615.0,19182.0,157.0,463.0
2025-12-20,mohtel,48,12000,256.0,70925.0,256,70925,20179,12500,171185.0,20,171185,140,,1701,,257,,,20.0,,,6.0,243.0,7.0,,2615.0,19182.0,157.0,463.0
2025-12-21,mohtel,0,12000,0.0,70925.0,0,70925,20179,12500,171185.0,0,171185,140,,1701,,257,,,0.0,,,,,,,2615.0,19182.0,157.0,463.0
2025-12-22,mohtel,48,12000,12.0,70937.0,12,70937,20179,12500,171192.0,7,171192,140,,1701,,257,,,7.0,,,4.0,,8.0,,2615.0,19182.0,157.0,463.0
2025-12-23,mohtel,24,12000,5.0,70942.0,5,70942,20179,12500,171195.0,3,171195,140,,1701,,257,,,3.0,,,1.0,,4.0,,2615.0,19182.0,157.0,463.0
2025-12-24,mohtel,24,12000,0.0,70942.0,0,70942,20179,12500,171195.0,0,171195,140,,1701,,257,,,0.0,,,,,,,2615.0,19182.0,157.0,463.0
2025-12-25,mohtel,0,12000,0.0,70942.0,0,70942,20179,12500,171195.0,0,171195,140,,1701,,257,,,0.0,,,,,,,2615.0,19182.0,157.0,463.0
2025-12-26,mohtel,48,12000,3.0,70945.0,3,70945,20179,12500,171211.0,16,171211,140,,1701,,257,,,16.0,,,1.0,,2.0,,2615.0,19182.0,157.0,463.0
2025-12-27,mohtel,24,12000,321.0,71266.0,321,71266,20179,12500,171219.0,8,171219,140,,1701,,257,,,8.0,,,4.0,292.0,25.0,,2615.0,19182.0,157.0,463.0
2025-12-28,mohtel,0,12000,0.0,71266.0,0,71266,20179,12500,171219.0,0,171219,140,,1701,,257,,,0.0,,,,,,,2615.0,19182.0,157.0,463.0
2025-12-29,mohtel,48,12000,1.0,71267.0,1,71267,20179,12500,171222.0,3,171222,140,,1701,,257,,,3.0,,,,,1.0,,2615.0,19182.0,157.0,463.0
2025-12-30,mohtel,0,12000,0.0,71267.0,0,71267,20179,12500,171222.0,0,171222,140,,1701,,257,,,0.0,,,,,,,2615.0,19182.0,157.0,463.0
2025-12-31,mohtel,48,12000,2.0,71269.0,2,71269,20179,12500,171232.0,10,171232,140,,1701,,257,,,10.0,,,1.0,,1.0,,2615.0,19182.0,157.0,463.0
2026-01-01,mohtel,24,12000,2.0,71271.0,2,71271,20179,12500,171233.0,1,171233,140,,1701,,257,,,1.0,,,1.0,,1.0,,2615.0,19182.0,157.0,463.0
2026-01-02,mohtel,0,12000,0.0,71271.0,0,71271,20179,12500,171233.0,0,171233,140,,1701,,257,,,0.0,,,,,,,2615.0,19182.0,157.0,463.0
2026-01-03,mohtel,48,12000,113.0,71384.0,113,71384,20179,12500,171251.0,18,171251,140,,1701,,257,,,18.0,,,2.0,110.0,1.0,,2615.0,19182.0,157.0,463.0
2026-01-04,mohtel,24,12000,2.0,71386.0,2,71386,20179,12500,171264.0,13,171264,140,,1701,,257,,,13.0,,,2.0,,,,2615.0,19182.0,157.0,463.0
2026-01-05,mohtel,24,12000,2.0,71388.0,2,71388,20179,12500,171269.0,5,171269,140,,1701,,257,,,5.0,,,2.0,,,,2615.0,19182.0,157.0,463.0
2026-01-06,mohtel,24,12000,3.0,71391.0,3,71391,20179,12500,171279.0,10,171279,140,,1701,,257,,,10.0,,,2.0,,1.0,,2615.0,19182.0,157.0,463.0
2026-01-07,mohtel,0,12000,0.0,71391.0,0,71391,20179,12500,171279.0,0,171279,140,,1701,,257,,,0.0,,,,,,,2615.0,19182.0,157.0,463.0
2026-01-08,mohtel,48,12000,4.0,71395.0,4,71395,20179,12500,171287.0,8,171287,140,,1701,,257,,,8.0,,,1.0,,3.0,,2615.0,19182.0,157.0,463.0
2026-01-09,mohtel,24,12000,14.0,71409.0,14,71409,20179,12500,171304.0,17,171304,140,,1701,,257,,,17.0,,,14.0,,,,2615.0,19182.0,157.0,463.0
2026-01-10,mohtel,0,12000,0.0,71409.0,0,71409,20179,12500,171304.0,0,171304,140,,1701,,257,,,0.0,,,,,,,2615.0,19182.0,157.0,463.0
2026-01-11,mohtel,48,12000,3.0,71412.0,3,71412,20179,12500,171314.0,10,171314,140,,1701,,257,,,10.0,,,3.0,,,,2615.0,19182.0,157.0,463.0
2026-01-12,mohtel,24,12000,7.0,71419.0,7,71419,20179,12500,171318.0,4,171318,140,,1701,,257,,,4.0,,,2.0,,5.0,,2615.0,19182.0,157.0,463.0
2026-01-13,mohtel,24,12000,5.0,71424.0,5,71424,20179,12500,171324.0,6,171324,140,,1701,,257,,,6.0,,,5.0,,,,2615.0,19182.0,157.0,463.0
2026-01-14,mohtel,24,12000,15.0,71439.0,15,71439,20179,12500,171324.0,0,171324,140,,1701,,257,,,0.0,,,2.0,,13.0,,2615.0,19182.0,157.0,463.0
2026-01-15,mohtel,24,12000,2.0,71441.0,2,71441,20179,12500,171329.0,5,171329,140,,1701,,257,,,5.0,,,2.0,,,,2615.0,19182.0,157.0,463.0
2026-01-16,mohtel,24,12000,14.0,71455.0,14,71455,20179,12500,171347.0,18,171347,140,,1701,,257,,,18.0,,,12.0,,2.0,,2615.0,19182.0,157.0,463.0
2026-01-17,mohtel,24,12000,93.0,71548.0,93,71548,20179,12500,171353.0,6,171353,140,,1701,,257,,,6.0,,,1.0,92.0,,,2615.0,19182.0,157.0,463.0
2026-01-18,mohtel,0,12000,0.0,71548.0,0,71548,20179,12500,171353.0,0,171353,140,,1701,,257,,,0.0,,,,,,,2615.0,19182.0,157.0,463.0
2026-01-19,mohtel,48,12000,2.0,71550.0,2,71550,20179,12500,171365.0,12,171365,140,,1701,,257,,,12.0,,,1.0,,1.0,,2615.0,19182.0,157.0,463.0
2026-01-20,mohtel,24,12000,1.0,71551.0,1,71551,20179,12500,171372.0,7,171372,140,,1701,,257,,,7.0,,,1.0,,,,2615.0,19182.0,157.0,463.0
2026-01-21,mohtel,0,12000,0.0,71551.0,0,71551,20179,12500,171372.0,0,171372,140,,1701,260.0,260,,,0.0,,,,,,,2615.0,19182.0,157.0,463.0
2026-01-22,mohtel,48,12000,11.0,71562.0,11,71562,20179,12500,171379.0,7,171379,140,,1701,,260,,,7.0,,,11.0,,,,2615.0,19182.0,157.0,463.0
2026-01-23,mohtel,0,12000,0.0,71562.0,0,71562,20179,12500,171379.0,0,171379,140,,1701,,260,,,0.0,,,,,,,2615.0,19182.0,157.0,463.0
2026-01-24,mohtel,48,12000,92.0,71654.0,92,71654,20179,12500,171391.0,12,171391,140,,1701,,260,,,12.0,,,4.0,88.0,,,2615.0,19182.0,157.0,463.0
2026-01-25,mohtel,24,12000,3.0,71657.0,3,71657,20179,12500,171399.0,8,171399,140,,1701,,260,,,8.0,,,3.0,,,,2615.0,19182.0,157.0,463.0
2026-01-26,mohtel,24,12000,3.0,71660.0,3,71660,20179,12500,171419.0,20,171419,140,,1701,,260,,,20.0,,,2.0,,1.0,,2615.0,19182.0,157.0,463.0
2026-01-27,mohtel,24,12000,2.0,71662.0,2,71662,20179,12500,171428.0,9,171428,140,,1701,,260,,,9.0,,,2.0,,,,2615.0,19182.0,157.0,463.0
2026-01-28,mohtel,24,12000,5.0,71667.0,5,71667,20179,12500,171434.0,6,171434,140,,1701,,260,,,6.0,,,4.0,,1.0,,2615.0,19182.0,157.0,463.0
2026-01-29,mohtel,24,12000,0.0,71667.0,0,71667,20179,12500,171434.0,0,171434,140,,1701,,260,,,0.0,,,,,,,2615.0,19182.0,157.0,463.0
2026-01-30,mohtel,0,12000,0.0,71667.0,0,71667,20179,12500,171434.0,0,171434,140,,1701,,260,,,0.0,,,,,,,2615.0,19182.0,157.0,463.0
2026-01-31,mohtel,48,12000,102.0,71769.0,102,71769,20179,12500,171483.0,49,171483,140,,1701,,260,,,49.0,,,17.0,85.0,,,2615.0,19182.0,157.0,463.0
2026-02-01,mohtel,24,12000,26.0,71795.0,26,71795,20179,12500,171551.0,68,171551,140,,1701,,260,,,68.0,,,26.0,,,,2615.0,19182.0,157.0,463.0
2026-02-02,mohtel,24,12000,5.0,71800.0,5,71800,20179,12500,171555.0,4,171555,140,,1701,,260,,,4.0,,,3.0,,2.0,,2615.0,19182.0,157.0,463.0
2026-02-03,mohtel,24,12000,3.0,71803.0,3,71803,20179,12500,171570.0,15,171570,140,,1701,,260,,,15.0,,,3.0,,,,2615.0,19182.0,157.0,463.0
2026-02-04,mohtel,24,12000,21.0,71824.0,21,71824,20179,12500,171608.0,38,171608,140,,1701,,260,,,38.0,,,21.0,,,,2615.0,19182.0,157.0,463.0
2026-02-05,mohtel,24,12000,27.0,71851.0,27,71851,20179,12500,171626.0,18,171626,140,,1701,,260,,,18.0,,,27.0,,,,2615.0,19182.0,157.0,463.0
2026-02-06,mohtel,24,12000,0.0,71851.0,0,71851,20179,12500,171626.0,0,171626,140,,1701,,260,,,0.0,,,,,,,2615.0,19182.0,157.0,463.0
